16	11831.381541034207
8	23039.670826807618
4	36589.88569143973
2	58840.16615472175
1   out of memory

# rl-correctness用の修正（部屋を一部屋にして蓄電池を削除）後
16	13502.740584424697
8	20724.57504552137
# 中断

# gcでその都度collectするように & csv.DictReader（メモリリークしてそう）を使うのをやめた
32	3937.8066662909696
16	13722.592690941994
8	21925.682399349986
4	36467.89716363908
2	57295.927493911935
1   out of memory
